Entity,label,description,identifier,inScheme,prefix,vocabulary
http://purl.obolibrary.org/obo/PO_0025500,whole plant fruit development stage,"A sporophyte reproductive stage that begins when a fruit [PO:0009001] on a whole plant [PO:0000003] that is not currently participating in a whole plant fruit development stage begins a fruit initiation stage [PO:0025503], and ends with the earliest of the following: [1] the whole plant begins a sporophyte senescent stage [PO:0007017], [2] the whole plant begins a sporophyte dormant stage [PO:0007132], or [3] all fruits on the whole plant are finished ripening.",PO_0025500,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0025517,leaf lamina lobes,"A phyllome lobe [PO:0025514] that is a projection on a leaf lamina margin [PO:0025009] for which the corresponding leaf sinus [PO:0025384] extends one quarter or more of the distance to the center of the long axis of the leaf lamina [PO:0020039]. A leaf lobe may be either rounded or angular at the tip, and may have leaf teeth [PO:0025518] or leaf crenae [PO:0025519] on its margin. The corresponding leaf sinus may be rounded or angular.",PO_0025517,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0025518,leaf lamina tooth,A phyllome lamina tooth [PO:0025515] that is an angular projection on a leaf margin [PO:0020128] for which the corresponding leaf sinus [PO:0025384] extends less than one quarter of the distance to the center of the long axis of the leaf lamina [PO:0020039].,PO_0025518,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0025607,vegetative shoot system,A shoot system [PO:0009006] that has as parts only vegetative tissues and organs.,PO_0025607,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0025613,spine petiole,A petiole (PO:0020038) that is sclerified and persistent. The petiole (PO:0020038) abcisses longitudinally and the leaf lamina (PO:0020039) withers.,PO_0025613,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0030112,pedicel,"A shoot axis (PO:0025029) that bears only a flower (PO:0009046) or a fruit (PO:0009001). A pedicel has a single internode, determinate growth, and is the ultimate shoot axis (PO:0025029) in a plant. When annotating to this term, use the most specific subclass of pedicel: flower pedicel (PO:0030113), inflorescence flower pedicel (PO:0009052), fruit pedicel (PO:0030114), or infructescence fruit pedicel (PO:0004536).",PO_0030112,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0004536,fruit pedicel,A pedicel (PO:0030112) that bears a fruit (PO:0009001).,PO_0004536,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0006079,shoot system meristem,A portion of meristem tissue (PO:0009013) that is part of a shoot system (PO:0009006).,PO_0006079,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0025083,strobilus,A reproductive shoot system (PO:0025082) consisting of a number of sporophylls (PO:0009026) or plant ovule (PO:0020003)-bearing modified leaves (PO:0025034) grouped terminally on a stem (PO:0009047).,PO_0025083,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0025470,plant embryo cotyledon,A cotyledon (PO:0020030) that is part of a plant embryo (PO:0009009).,PO_0025470,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0007616,flowering stage,A flower development stage (PO:0007615) that begins when pollen (PO:0025281) is released by anther dehiscence (GO:0009901) and/or the stigma (PO:0009073) is receptive and ends with the process of pollination (GO:0009856) and/or floral organ senescence (GO:0080187). ,PO_0007616,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0004512,heatwood,A portion of secondary xylem (PO:0005848) that lacks living secondary xylem parenchyma cells (PO:0004525).,PO_0004512,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/PO_0009064,receptacle,"A cardinal organ part (PO:0025001) that is the region at the distal end of either a peduncle or a pedicel where the floral appendages (e.g.: sepals, petals, stamens and pistils) are attached. The fleshy part of a strawberry develops from a receptacle.",PO_0009064,http://purl.obolibrary.org/obo/,obo,Plant Ontology
http://purl.obolibrary.org/obo/SP_0000003,plant habit,[no definition],SP_0000003,http://purl.obolibrary.org/obo/,obo,Solanaceae Phenotype Ontology [SPTO]
http://purl.obolibrary.org/obo/STATO_0000034,model parameter,A model parameter is a data item which is part of a model and which is meant to characterize an theoritecal or unknown population. a model parameter may be estimated by considering the properties of samples presumably taken from the theoritecal population,STATO_0000034,http://purl.obolibrary.org/obo/,obo,Statistical Methods Ontology
http://purl.obolibrary.org/obo/STATO_0000071,reaction rate,Reaction rate is a measurement datum which represents the speed of a chemical reaction turning reactive species into product species of event (i.e the number of such conversions)s occuring over a time interval,STATO_0000071,http://purl.obolibrary.org/obo/,obo,Statistical Methods Ontology
http://purl.obolibrary.org/obo/STATO_0000072,substrate concentration,Substrate concentration is a scalar measurement datum which denotes the amount of molecular entity involved in an enzymatic reaction (or catalytic chemical reaction) and whose role in that reaction is as substrate.,STATO_0000072,http://purl.obolibrary.org/obo/,obo,Statistical Methods Ontology
http://purl.obolibrary.org/obo/STATO_0000228,ordinal variable,Ordinal variable is a categorical variable where the discrete possible values are ordered or correspond to an implicit ranking,STATO_0000228,http://purl.obolibrary.org/obo/,obo,Statistical Methods Ontology
http://purl.obolibrary.org/obo/STATO_0000251,continuous variable,"A continuous variable is one for which, within the limits the variable ranges, any value is possible.",STATO_0000251,http://purl.obolibrary.org/obo/,obo,Statistical Methods Ontology
http://purl.obolibrary.org/obo/STATO_0000252,categorical variable,A categorical variable is a variable which that can only assume a finite number of value and cast observation in a small number of categories,STATO_0000252,http://purl.obolibrary.org/obo/,obo,Statistical Methods Ontology
http://purl.obolibrary.org/obo/STATO_0000300,dimensionless ratio,A ratio where the numerator and denominator are expressed in the same unit.,STATO_0000300,http://purl.obolibrary.org/obo/,obo,Statistical Methods Ontology
http://purl.obolibrary.org/obo/STATO_0000398,weighted arithmetic mean,"The weighted arithmetic mean is a measure of central tendency that is the sum of the products of each observed value and their respective non-negative weights, divided by the sum of the weights, such that the contribution of each observed value to the mean may defer according to its respective weight. It is defined by the formula: A = sum[vi*wi]/sum[wi], where 'i' ranges from 1 to n, 'vi' is the value of each observation, and 'wi' is the value of the respective weight for each observed value. The weighted arithmetic mean is a kind of mean similar to an ordinary arithmetic mean [the most common type of average], except that instead of each of the data points contributing equally to the final average, some data points are weighted, meaning they contribute more than others. The weighted arithmetic mean is often used if one wants to combine average values from samples of the same population with different sample sizes.",STATO_0000398,http://purl.obolibrary.org/obo/,obo,Statistical Methods Ontology
http://purl.obolibrary.org/obo/TO_0000006,calcium sensitivity,Sensitivity to the calcium content in the growth medium. Plays an important role in cell wall synthesis and enzyme activities.,TO_0000006,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000017,plant morphology trait,"A plant trait [TO:0000387] which is a morphological quality of a plant anatomical entity [PO:0025131] or a constituent cellular component [GO:0005575] contained therein. Includes traits of plant structures [PO:0009011] such as plant cell [PO:0009002], plant organ [PO:0009008], portion of plant tissue [PO:0009007], vascular system [PO:0000034], whole plant [PO:0000003] and seed [PO:0009010], as well as those of plant anatomical spaces [PO:0025117] and portions of plant substance [PO:0025161].",TO_0000017,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000043,root morphology trait,A plant axis morphology trait [TO:0000738] which is a quality of a root [PO:0025025].,TO_0000043,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000064,plant embryo morphology trait,A whole plant morphology trait [TO:0000398] which is a quality of a plant embryo [PO:0009009].,TO_0000064,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000078,"root dry weight, root dry mass",The average dry weight of the root determined in a study.,TO_0000078,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000115,root mass density,Determined as the dry mass of roots per unit soil volume at a given soil section.,TO_0000115,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000131,leaf water potential,Water potential of a leaf.,TO_0000131,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000135,leaf length,"Actual measurements, in centimeters of the leaf. Refers to length [PATO:0000122]: A 1-D extent quality which is equal to the distance between two points.",TO_0000135,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000136,leaf relative water content,Leaf relative water content is determined at midday (12.00 noon).,TO_0000136,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000164,stress trait,Response by the plant in terms of resistivity or sensitivity to either the biotic or the abiotic types of stress.,TO_0000164,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000181,"seed weight, seed mass",A seed morphology trait [TO:0000184] which is the weight of a seed [PO:0009010].,TO_0000181,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000184,seed morphology trait,A multi-tissue plant structure morphology trait [TO:0000836] which is a quality of a seed [PO:0009010].,TO_0000184,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000202,germination ratio,Ratio of germinated to non-germinated seeds.,TO_0000202,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000206,leaf angle,A leaf attitude [TO:0000206] which is the angle of a leaf [PO:0025034] measured against the stem.,TO_0000206,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000207,plant height,A whole plant morphology trait [TO:0000398] which is the height of a whole plant [PO:0000003]. Comment: Refers to: height [PATO_0000119]: A 1-D extent quality inhering in a bearer by virtue of the bearer's vertical dimension of extension.,TO_0000207,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000237,water stress trait,Response by the plant in terms of sensitivity to water stress (quality and quantity of water).,TO_0000237,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000254,growth media pH sensitivity,"A growth media composition sensitivity [TO:0000238] which is the response of the plant to the pH of the growth media [soil/culture media], whether it be acidic or alkaline.",TO_0000254,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000258,leaf thickness,A leaf morphology trait [TO:0000748] which is the thickness of a leaf [PO:0025034].,TO_0000258,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000275,perianth morphology trait,A collective phyllome structure morphology trait [TO:0000845] which is a quality of a perianth [PO:0009058],TO_0000275,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000276,drought tolerance,Becoming tolerant to drought like conditions of minimal or no water content in the growth environment.. Often the plants exhibiting high salt tolerance also exhibit drought tolerance.,TO_0000276,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000277,biochemical trait,"A plant trait [TO:0000387] which is a quality of a chemical entity [CHEBI:24431], a plant metabolite [CHEBI:76924], or a molecular function [GO:0003674], which occurs in a cellular component [GO:0005575], plant anatomical entity [PO:0025131] or during a plant structure development stage [PO:0009012].",TO_0000277,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000278,"root to shoot ratio [LENGTH ratio, not mass ratio]",The ratio determined from the parameters evaluated for root length and the shoot length in a study.,TO_0000278,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000279,root mass,Root weight may be measured as the average dry or fresh weight of roots. A root morphology trait [TO:0000043] which is the weight of a root [PO:0009005].,TO_0000279,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000281,metabolite content trait,The trait associated with an assay to determine the affected metabolite's profile.,TO_0000281,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000283,"biological process trait, physiological process trait","Refers to process quality [PATO:0001236]: A quality which inheres in an process. A plant trait [TO:0000387] which is a process quality [PATO:0001236] of a biological process [GO:0008150] which occurs in a plant anatomical entity [PO:0025131], a cellular component [GO:0005575], or during a plant structure development stage [PO:0009012].",TO_0000283,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000291,carbohydrate content,A metabolite content trait [TO:0000281] which is the amount of carbohydrate [CHEBI:16646] in a plant structure [PO:0009011].,TO_0000291,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000325,soluble protein content,Amount of the soluble protein present in the plant or the plant part.,TO_0000325,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000340,total soluble sugar content,Total amount of soluble sugar present in the plant or plant part.,TO_0000340,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000345,seed viability,[no definition],TO_0000345,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000352,"plant dry weight, plant dry mass",The dry weight of the whole plant.,TO_0000352,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000357,plant growth and development trait,A plant trait (TO:0000387) which is the growth (GO:0048590) and development (GO:0032502) of a plant anatomical entity (PO:0025131) or a constituent cellular component (GO:0005575).,TO_0000357,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000361,stem morphology trait,A shoot axis morphology trait [TO:0000739] which is the quality of a stem [PO:0009047].,TO_0000361,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000370,leaf width,"A leaf morphology trait [TO:0000748] which is the width of a leaf [PO:0025034]. Actual measurements, in centimeters of the widest portion of the leaf.",TO_0000370,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000387,plant trait,"A measurable or observable characteristic of a cellular component [GO:0005575], biological process [GO:0008150] or molecular function [GO:0003674] that is part of, or has participant a plant anatomical entity [PO:0025131] and/or a plant structure development stage [PO:0009012]. This includes physiological, molecular and biochemical traits as well.",TO_0000387,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000398,whole plant morphology trait,A plant structure morphology trait [TO:0000839] which is a quality of a whole plant [PO:0000003].,TO_0000398,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000435,seed longevity,[no definition],TO_0000435,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000465,mineral and ion content trait,May be measured in a dry mass or in a fresh tissue. A biochemical trait [TO:0000277] that is the amount of a particular mineral or ion constituent occurring in a plant anatomical entity [PO:0025131].,TO_0000465,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000470,vascular tissue morphology trait,A portion of plant tissue morphology trait [TO:0000843] which is a quality of a vascular tissue and its parts.,TO_0000470,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000482,chemical stress sensitivity,Response by the plant in terms of resistivity or senility to chemical stress.,TO_0000482,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000484,seed shape,"A seed morphology trait (TO:0000184) which is the shape of a seed (PO:0009010). Seed shape can be a component of seed quality (TO:0000162). Refers to shape (PATO:0000052): A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc).",TO_0000484,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000492,leaf shape,"A leaf morphology trait [TO:0000748] which is the variation in shapes and forms of a leaf [PO:0025034]. Refer to shape [PATO:0000052]: A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features [points, edges, surfaces and also holes etc].",TO_0000492,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000494,pigment content trait,[no definition],TO_0000494,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000496,carotenoid content,The carotenoid content in a plant or plant part. Includes naturally occurring tetra terpenes that are synthesized only in plants.,TO_0000496,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000505,"leaf weight, leaf mass",A leaf morphology trait [TO:0000505] which is the weight of a leaf [PO:0025034].,TO_0000505,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000507,osmotic adjustment capacity,The ability of the plant to adust the osmotic potential under stress conditions.,TO_0000507,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000529,abaxial stomatal frequency,Number of stomata present on the abaxial surface of leaf.,TO_0000529,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000530,adaxial stomatal frequency,Number of stomata present on the adaxial surface of leaf.,TO_0000530,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000540,leaf area trait,Refer to area [PATO:0001323]: A 2-D extent quality inhering in a bearer by virtue of the bearer's two dimensional extent.,TO_0000540,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000541,leaf position trait,"A leaf morphology trait (TO:0000748) which is the position of the leaf (PO:0025034) on the plant. Refers to: position (PATO_0000140): A spatial quality inhering in a bearer by virtue of the bearer's spatial location relative to other objects in the vicinity. Usually measured from the ground. If you are annotating to this term, please add an additional annotation to vascular leaf morphology (TO:0000419) or non-vascular leaf morphology trait (TO:0000925), depending on the species.",TO_0000541,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000552,shoot dry mass,The dry weight of the shoot without inflorescence.,TO_0000552,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000562,specific leaf area,A leaf area trait [TO:0000540] that is the ratio of the leaf area [TO:0000540] to the leaf dry weight [TO:0001014] or leaf dry mass [TO:New].,TO_0000562,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000566,leaf stomatal complex frequency,A vascular leaf morphology trait [TO:0000419] which is the number of leaf stomatal complexes [PO:0025183] present on the leaf surface.,TO_0000566,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000571,shoot fresh mass,Fresh weight of the shoot without inflorescence.,TO_0000571,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000578,root fresh mass,The average fresh weight of the root determined in a study.,TO_0000578,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000598,protein content,The total protein content measured in a plant or a plant part.,TO_0000598,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000696,starch content,Amount of starch present in the plant or plant part.,TO_0000696,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000701,turgor pressure,The pressure within the cell resulting from the absorption of water into the vacuole and the imbibition of water by the protoplasm.,TO_0000701,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000748,leaf morphology trait,A phyllome morphology trait [TO:0000747] which is quality of a leaf [PO:0025034].,TO_0000748,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000769,seedling hypocotyl morphology trait,A hypocotyl morphology trait [TO:0000757] which a seedling hypocotyl [PO:0025291].,TO_0000769,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000786,reproductive shoot system morphology trait,A shoot system morphology trait [TO:0000077] that is a quality of a reproductive shoot system [PO:0025082].,TO_0000786,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000820,leaf vein morphology trait,A vascular leaf morphology trait [TO:0000419] which is a quality of a leaf lamina vein [PO:0020138].,TO_0000820,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000824,leaf attitude,"Leaf attitude traits refer to the way a leaf is naturally held on the plant. If you are annotating to this term, please add an additional annotation to vascular leaf morphology (TO:0000419) or non-vascular leaf morphology trait (TO:0000925), depending on the species. A leaf morphology trait (TO:0000748) which is the attitude of a leaf (PO:0025034).",TO_0000824,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000839,plant structure morphology trait,A plant morphology trait [TO:0000017] which is a quality of a plant structure [PO:0009011].,TO_0000839,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000843,portion of plant tissue morphology trait,A plant structure morphology trait [TO:0000839] which is a quality of a portion of plant tissue [PO:0009007].,TO_0000843,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000862,floral organ morphology trait,A plant organ morphology trait [TO:0000736] which is a quality of a floral organ [PO:0025395].,TO_0000862,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000865,tepal morphology trait,A phyllome morphology trait [TO:0000747] which is a quality of a tepal [PO:0009033].,TO_0000865,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000893,stem shape trait,"A stem morphology trait [TO:0000361] which is the shape of a stem [PO:0009047]. Refer to shape [PATO:0000052]: A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features [points, edges, surfaces and also holes etc].",TO_0000893,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000933,plant phenological trait,A growth and development trait [TO:0000357] which is the timing of the occurrence of plant structure development stages [PO:0009012] and the relevant biological processes [GO:0008150].,TO_0000933,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000952,stem mass,A stem morphology trait [TO:0000361] which is the weight of a stem [PO:0009047].,TO_0000952,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000953,stem number,A shoot system morphology trait [TO:0000077] which is the number of stems [PO:0009047].,TO_0000953,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000980,plant embryo cotyledon color,A plant embryo cotyledon morphology trait [TO:0000775] which is the color of the plant embryo cotyledon [PO:0025470].,TO_0000980,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0000994,androecium morphology trait,A collective phyllome structure morphology trait [TO:0000845] that is a quality of the androecium [PO:0009061].,TO_0000994,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0001014,"leaf dry weight, leaf dry mass",A leaf weight trait [TO:0000505] which is the dry weight of a leaf [PO:0025034].,TO_0001014,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0001015,photosynthetic rate,The total amount of carbon fixed by the plant per unit time and is measured by determining the changes in CO2 concentration over a plant leaf in a glass enclosure.,TO_0001015,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0001017,water use efficiency,As determined by the ratio of photosynthetic rate to transpiration rate.,TO_0001017,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0001028,osmotic adjustment break point,Break point of leaf water potential in the regression of leaf water potential against leaf relative water content.,TO_0001028,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0001058,root system depth,A root system morphology trait [TO:0000985] which is the depth of the root system [PO:0025025].,TO_0001058,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002616,flowering time trait,"Often influenced by the environment that includes, day light, temperature and geographic location. A plant phenological trait [TO:0000933] which is a quality of the timing of anthesis [flowering stage; PO:0007616].",TO_0002616,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002617,fruit color,"A fruit morphology trait [TO:0002617] which is the color of a fruit [PO:0009001]. Refer to color PATO:0000014: A composite chromatic quality composed of hue, saturation and intensity parts.",TO_0002617,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002629,fruit morphology trait,A multi-tissue plant structure morphology trait [TO:0000836] which is a quality of a fruit [PO:0009001].,TO_0002629,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002635,leaf margin morphology trait,A phyllome margin morphology trait [TO:0000834] which is a quality of a leaf margin [PO:0020128]. Often associated with leaf margin curvature.,TO_0002635,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002637,leaf size trait,Refer to size [PATO:0000117]: A morphology quality inhering in a bearer by virtue of the bearer's physical magnitude.,TO_0002637,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002661,seed maturation,"This trait can be derived based on the parameters like, degree of grain filling, grain hardness, hull color, grain moisture, etc. It can be determined for (a)synchronously with any of these parameters.",TO_0002661,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002683,plant cell morphology trait,A plant cell morphology trait [TO:0002683] which is the size of a plant cell [PO:0009002] type.,TO_0002683,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002684,plant cell size,Refer to size [PATO:0000117]: A morphology quality inhering in a bearer by virtue of the bearer's physical magnitude. A plant cell morphology trait [TO:0002683] which is the size of a plant cell [PO:0009002] type.,TO_0002684,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0002722,leaf pubescence,A leaf morphology trait (TO:0000748) which is the extent of pubescence (presence of hairs) on the leaf (PO:0025034). Refer to pubescent hair (PATO:0001320): A pilosity quality of being covered with short hairs or soft down.,TO_0002722,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0003000,stem fresh mass,A stem weight trait [TO:0000952] which is the fresh weight of a stem [PO:0009047].,TO_0003000,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0003001,"stem dry weight, stem dry mass",A stem mass trait [TO:0000952] which is the dry weight of a stem [PO:0009047].,TO_0003001,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0006001,salt tolerance,Tolerance to the high salt content in the growth medium.,TO_0006001,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
http://purl.obolibrary.org/obo/TO_0006014,phyllotaxy,A leaf morphology trait (TO:0000748) which is the arrangement of the leaves on the shoot of a plant.,TO_0006014,http://purl.obolibrary.org/obo/,obo,Plant Trait Ontology
